country_id,year,value
Burundi,2010,7.90940238
Cambodia,2010,16.82139011
Cameroon,2010,18.17108644
Canada,2010,3681.426135
Cape Verde,2010,116.0392246
Cayman Islands,2010,
Central African Republic,2010,6.4365166
Chad,2010,7.65331926
Channel Islands,2010,
Chile,2010,456.4062317
China,2010,118.3884164
Christmas Island,2010,
Cocos Island,2010,
Colombia,2010,343.2471924
Comoros,2010,22.33183442
"Congo, Dem. Rep.",2010,6.69876027
"Congo, Rep.",2010,33.78812427
Cook Is,2010,505.5389081
Costa Rica,2010,552.6003007
Cote d'Ivoire,2010,12.89902835
Croatia,2010,905.3148175
Cuba,2010,555.2659669
Cyprus,2010,707.4949201
Czech Republic,2010,1238.410969
Czechoslovakia,2010,
Denmark,2010,5465.086052
Djibouti,2010,59.84327482
Dominica,2010,291.9911514
Dominican Republic,2010,140.1778308
East Germany,2010,
Ecuador,2010,122.1383946
Egypt,2010,46.07898009
El Salvador,2010,146.1006011
Equatorial Guinea,2010,680.4943597
Eritrea,2010,5.74167964
Eritrea and Ethiopia,2010,
Estonia,2010,671.3716873
Ethiopia,2010,8.41369793
Faeroe Islands,2010,
Falkland Is (Malvinas),2010,
Fiji,2010,108.1926426
Finland,2010,2990.412639
France,2010,3651.849006
French Guiana,2010,
French Polynesia,2010,
Gabon,2010,159.8757711
Gambia,2010,13.2833014
Georgia,2010,64.20004026
Germany,2010,3598.298292
Ghana,2010,39.8753492
Gibraltar,2010,
Greece,2010,1621.205318
Greenland,2010,
Grenada,2010,197.513701
Guadeloupe,2010,
Guam,2010,
Guatemala,2010,68.65265464
Guernsey,2010,
Guinea,2010,2.5971111
Guinea-Bissau,2010,4.70151059
Guyana,2010,135.5978862
Haiti,2010,9.95345094
Holy See,2010,
Honduras,2010,
"Hong Kong, China",2010,
Hungary,2010,653.761609
Iceland,2010,3003.527697
India,2010,15.82486231
Indonesia,2010,37.74177117
Iran,2010,127.1867995
Iraq,2010,200.3189401
Ireland,2010,2933.400094
Isle of Man,2010,
Israel,2010,1316.98035
Italy,2010,2520.742869
Jamaica,2010,132.3107766
Japan,2010,3355.070098
Jersey,2010,
Jordan,2010,241.8386953
Kazakhstan,2010,233.45774
Kenya,2010,16.32270669
Kiribati,2010,131.4131294
North Korea,2010,
South Korea,2010,848.4361655
"United Korea (former)
",2010,
Kosovo,2010,
Kuwait,2010,983.1405978
Kyrgyz Republic,2010,30.04684327
Lao,2010,15.36749733
Latvia,2010,438.7428921
Lebanon,2010,254.9553139
Lesotho,2010,83.00086917
Liberia,2010,9.48724976
Libya,2010,332.6929661
Liechtenstein,2010,
Lithuania,2010,574.2377845
Luxembourg,2010,6905.530344
"Macao, China",2010,
"Macedonia, FYR",2010,202.0099712
Madagascar,2010,9.58503812
Malawi,2010,15.42124932
Malaysia,2010,204.2446495
Maldives,2010,231.3700866
Mali,2010,14.74603617
Malta,2010,1111.115639
Marshall Islands,2010,433.1318518
Martinique,2010,
Mauritania,2010,22.6685411
Mauritius,2010,187.2208408
Mayotte,2010,
Mexico,2010,
"Micronesia, Fed. Sts.",2010,333.8228409
Moldova,2010,87.19891761
Monaco,2010,5569.664754
Mongolia,2010,66.1692474
Montenegro,2010,388.4850538
Montserrat,2010,
Morocco,2010,56.15651369
Mozambique,2010,15.30809273
Myanmar,2010,2.08765066
Namibia,2010,210.9457666
Nauru,2010,488.6378673
Nepal,2010,9.8985135
Netherlands,2010,4431.118412
Netherlands Antilles,2010,
New Caledonia,2010,
New Zealand,2010,2728.495433
Ngorno-Karabakh,2010,
Nicaragua,2010,
Niger,2010,9.30410717
Nigeria,2010,23.78939026
Niue,2010,2302.086465
Norfolk Island,2010,
Northern Cyprus,2010,
Northern Mariana Islands,2010,
Norway,2010,6788.388756
Oman,2010,460.2108719
Pakistan,2010,8.37996789
Palau,2010,657.0083516
Panama,2010,462.9190419
Papua New Guinea,2010,35.35712942
Paraguay,2010,59.29724131
Peru,2010,145.1914845
Philippines,2010,27.3305837
Pitcairn,2010,
Poland,2010,666.0193831
Portugal,2010,1612.751273
Puerto Rico,2010,
Qatar,2010,1153.075989
Reunion,2010,
Romania,2010,334.3174612
Russia,2010,326.0920296
Rwanda,2010,27.79632932
St. Barthélemy,2010,
St. Helena,2010,
St. Kitts and Nevis,2010,404.9887833
St. Lucia,2010,281.482474
St. Martin,2010,
St. Vincent and the Grenadines,2010,240.4478875
St.-Pierre-et-Miquelon,2010,
Samoa,2010,178.8139595
San Marino,2010,3120.0243
Sao Tome and Principe,2010,34.44734077
Saudi Arabia,2010,427.2219771
Senegal,2010,32.46603794
Serbia,2010,337.8304584
Serbia and Montenegro,2010,
Serbia excluding Kosovo,2010,
Seychelles,2010,338.5427218
Sierra Leone,2010,4.81695556
Singapore,2010,629.0965942
Slovak Republic,2010,930.2932263
Slovenia,2010,1586.851233
Solomon Islands,2010,99.56021589
Somalia,2010,
Somaliland,2010,
South Africa,2010,286.1000647
South Ossetia,2010,
Spain,2010,2099.095912
Sri Lanka,2010,31.30579168
Sudan,2010,25.01653433
Suriname,2010,235.3541923
Svalbard,2010,
Swaziland,2010,129.3058133
Sweden,2010,3820.116794
Switzerland,2010,4610.77461
Syria,2010,44.42910481
Taiwan,2010,
Tajikistan,2010,13.08033555
Tanzania,2010,20.80846017
Thailand,2010,134.4334055
Timor-Leste,2010,31.74442236
Togo,2010,17.96115138
Tokelau,2010,
Tonga,2010,140.0159492
Transnistria,2010,
Trinidad and Tobago,2010,515.6432446
Tunisia,2010,129.1450428
Turkey,2010,509.9637435
Turkmenistan,2010,62.99335327
Turks and Caicos Islands,2010,
Tuvalu,2010,567.4513122
Uganda,2010,10.15830802
Ukraine,2010,132.7123382
United Arab Emirates,2010,1078.239253
United Kingdom,2010,2938.424005
United States,2010,4436.607049
Uruguay,2010,669.4095328
USSR,2010,
Uzbekistan,2010,39.13216983
Wallis et Futuna,2010,
Vanuatu,2010,142.5648294
Venezuela,2010,231.5186022
West Bank and Gaza,2010,
West Germany,2010,
Western Sahara,2010,
Vietnam,2010,31.35985546
Virgin Islands (U.S.),2010,
North Yemen (former),2010,
South Yemen (former),2010,
Yemen,2010,15.26963994
Yugoslavia,2010,
Zambia,2010,43.93203745
Zimbabwe,2010,
Åland,2010,
South Sudan,2010,
Christian,2010,
Coastline,2010,
Curaçao,2010,
Sint Maarten (Dutch part),2010,
St. Martin (French part),2010,
